episode,reward,steps,laps,collisions,speed
606,2429.4215722656277,252,1,1,95.0
607,2410.3138281250026,213,1,0,94.24
608,2426.306155853274,246,1,1,95.0
609,2465.0541308593765,249,1,1,65.81379446104467
610,2413.4188318061856,221,1,0,95.0
611,2704.8144471359296,299,1,3,73.91917947955449
612,2693.7240454101598,323,1,4,71.06989570853723
613,3147.8499884891576,426,1,8,95.0
614,2498.970244140628,249,1,1,94.24
615,3357.459316244131,453,1,7,71.11530189471218
616,2921.1363164067307,310,1,3,0.0
617,2723.893752441408,307,1,4,0.0
618,2410.289221770765,229,1,0,94.24
619,2830.8576409912134,322,1,3,67.76751886351623
620,2411.008251953128,270,1,2,64.68625411962837
621,2785.3222556686446,327,1,4,0.0
622,2705.7727246093777,336,1,4,60.613839851865514
623,2521.9062060546903,289,1,3,95.0
624,2686.318171386724,306,1,3,65.72381101685903
